PART NUMBER,FAMILIA,TIPO,CLASSE,LARGURA,ORGANIZACAO,PROVA,EMPILHADO,CAPACIDADE,CONFIDENCE,REVIEW,FONTE,OBS
MT48LC4M32LFF5-75M,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFF5-75M:G,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFF5-8,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFF5-8 IT,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFF5-8 IT:G,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFF5-8:G,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFFC-0 MS,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFFC-10,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFFC-10 IT,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFFC-8,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT48LC4M32LFFC-8 IT,MT4,SDRAM,dram_legacy,x32,,banco,,,confirmed,approved,https://www.digikey.com/en/products/detail/micron-technology-inc/MT48LC4M32B2F5-6-G/973365,campo interface do KnownPart = 'x32'
MT40A1G16KD-062E ES:D,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16KD/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16KD-062E ES:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16KD/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16KD-062E IT:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/obsolete/obsolete-ddr4-sdram/part-catalog/part-detail/mt40a1g16kd-062e-it-e,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16KD-062E RS:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16KD/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16KD-062E:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g16kd-062e-e,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16KD-068 ES:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16KD/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16KNR-062E ES:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16KNR/-,campo interface do KnownPart = 'x16 @ 1333MHz (2666MTPS)'
MT40A1G16KNR-062E:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/obsolete/obsolete-ddr4-sdram/part-catalog/part-detail/mt40a1g16knr-062e-e,campo interface do KnownPart = 'x16 @ 1333MHz (2666MTPS)'
MT40A1G16KNR-068 ES:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16KNR/-,campo interface do KnownPart = 'x16 @ 1333MHz (2666MTPS)'
MT40A1G16KNR-075 ES:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16KNR/-,campo interface do KnownPart = 'x16 @ 1333MHz (2666MTPS)'
MT40A1G16KNR-075 IT:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/obsolete/obsolete-ddr4-sdram/part-catalog/part-detail/mt40a1g16knr-075-it-e,campo interface do KnownPart = 'x16 @ 1333MHz (2666MTPS)'
MT40A1G16KNR-075:E,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g16knr-075-e,campo interface do KnownPart = 'x16 @ 1333MHz (2666MTPS)'
MT40A1G16TB-062E ES:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TB/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TB-062E IT ES:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TB/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TB-062E IT:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g16tb-062e-it-f,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TB-062E RS:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TB/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TB-062E:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g16tb-062e-f,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TBB-062E ES:R,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TB/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TBB-062E:R,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TB/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TD-062E AAT:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g16td-062e-aat-f,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TD-062E AIT:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TD/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TD-062E AUT:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TD/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TD-062E:F,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g16td-062e-f,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16TD-DC,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G16TD/-,campo interface do KnownPart = 'x16 @ 1600MHz (3200MTPS)'
MT40A1G16Z42BWC1,MT40A,DDR4,dram_pc,x16,,banco,,2 GB,confirmed,approved,https://www.micron.com/products/memory/lpddr-components/lpddr4/part-catalog/part-detail/mt40a1g16z42bwc1,campo interface do KnownPart = 'x16'
MT40A1G8AG-062E AAT:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8ag-062e-aat-r,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8AG-062E AIT:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8ag-062e-ait-r,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8AG-062E AUT:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/obsolete/obsolete-ddr4-sdram/part-catalog/part-detail/mt40a1g8ag-062e-aut-e,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8AG-062E AUT:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8ag-062e-aut-r,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8AG-062E ES:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8AG/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8AG-062E:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8ag-062e-r,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AAT ES:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AAT:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8sa-062e-aat-e,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AAT:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AIT ES:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AIT:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8sa-062e-ait-e,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AIT:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AT:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AT:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AUT ES:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AUT:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/obsolete/obsolete-ddr4-sdram/part-catalog/part-detail/mt40a1g8sa-062e-aut-e,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E AUT:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E B50:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E B55:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E B62:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E ES:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E ES:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E ES:M,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E ES:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E IT ES:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E IT:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8sa-062e-it-e,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E IT:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E IT:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8sa-062e-it-r,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E RS:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/obsolete/obsolete-ddr4-sdram/part-catalog/part-detail/mt40a1g8sa-062e-j,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062E:R,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/products/memory/dram-components/ddr4-sdram/part-catalog/part-detail/mt40a1g8sa-062e-r,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-062Y ES:J,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-068 ES:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-068 ES:H,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-068:H,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-075 ES:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-075 ES:H,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-075:E,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-075:H,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
MT40A1G8SA-075C:H,MT40A,DDR4,dram_pc,x8,,banco,,1 GB,confirmed,approved,https://www.micron.com/content/micron/us/en/sales-support/design-tools/fbga-parts-decoder/_jcr_content.products.json/getpartbyfbgacode/-/-/-/en_US/-/MT40A1G8SA/-,campo interface do KnownPart = 'x8 @ 1600MHz (3200MTPS)'
