PART NUMBER,FAMILIA,TIPO,CLASSE,LARGURA,ORGANIZACAO,PROVA,EMPILHADO,CAPACIDADE,CONFIDENCE,REVIEW,FONTE,OBS
K4W2G1646E,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,https://www.censtry.com/product/samsung/k4w2g1646e.html,campo interface do KnownPart = 'x16'
K4W2G1646EBC1A,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,https://www.censtry.com/product/samsung/k4w2g1646e.html,campo interface do KnownPart = 'x16'
K4W2G1646P,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,distributor,approved,https://www.digipart.com/part/K4W2G1646P-HC12,campo interface do KnownPart = 'x16'
K4W2G1646PHC12,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,distributor,approved,https://www.digipart.com/part/K4W2G1646P-HC12,campo interface do KnownPart = 'x16'
K4W2G1646Q,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,distributor,approved,https://www.jotrin.com/product/parts/K4W2G1646Q_BC1A,campo interface do KnownPart = 'x16'
K4W2G1646QBC1A,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,distributor,approved,https://www.jotrin.com/product/parts/K4W2G1646Q_BC1A,campo interface do KnownPart = 'x16'
K4W2G1646S,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,https://www.digipart.com/part/K4W2G1646S-BC12,campo interface do KnownPart = 'x16'
K4W2G1646SBC12,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,confirmed,approved,https://www.digipart.com/part/K4W2G1646S-BC12,campo interface do KnownPart = 'x16'
K4W2G1646T,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,distributor,approved,https://www.digipart.com/part/K4W2G1646T-BC11,campo interface do KnownPart = 'x16'
K4W2G1646TBC11,K4W,GDDR3,dram_gpu,x16,,banco,,256MB,distributor,approved,https://www.digipart.com/part/K4W2G1646T-BC11,campo interface do KnownPart = 'x16'
K4W4G1646B,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,manual,approved,,campo interface do KnownPart = 'x16'
K4W4G1646BHC11,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,distributor,approved,https://octopart.com/part/samsung/K4W4G1646B-HC11,campo interface do KnownPart = 'x16'
K4W4G1646BHC12,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,distributor,approved,https://octopart.com/part/samsung/K4W4G1646B-HC11,campo interface do KnownPart = 'x16'
K4W4G1646BHC1A,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,distributor,approved,https://octopart.com/part/samsung/K4W4G1646B-HC11,campo interface do KnownPart = 'x16'
K4W4G1646D,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,manual,approved,,campo interface do KnownPart = 'x16'
K4W4G1646DBC1A,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,distributor,approved,https://octopart.com/k4w4g1646d-bc1a-samsung-70760918,campo interface do KnownPart = 'x16'
K4W4G1646E,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,confirmed,approved,https://www.alldatasheet.com/datasheet-pdf/pdf/1425713/SAMSUNG/K4W4G1646E-BC.html,campo interface do KnownPart = 'x16'
K4W4G1646EBC1A,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,confirmed,approved,https://www.alldatasheet.com/datasheet-pdf/pdf/1425713/SAMSUNG/K4W4G1646E-BC.html,campo interface do KnownPart = 'x16'
K4W4G1646Q,K4W,GDDR3,dram_gpu,x16,,banco,,512MB,manual,approved,,campo interface do KnownPart = 'x16'
K4Y50164UC,K4Y,RDRAM,dram_legacy,,,NAO IDENTIFICADO,,512Mb,confirmed,approved,,familia K4Y sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4Y50164UE,K4Y,RDRAM,dram_legacy,,,NAO IDENTIFICADO,,512Mb,confirmed,approved,,familia K4Y sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras); a regra sugere x16
K4Z80325BC,K4Z,GDDR6,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4Z80325BCHC12,K4Z,GDDR6,dram_gpu,x32,,banco,,1GB,confirmed,approved,https://semiconductor.samsung.com/us/dram/gddr/gddr6/k4z80325bc-hc12,campo interface do KnownPart = 'x32'
K4Z80325BCHC14,K4Z,GDDR6,dram_gpu,x32,,banco,,1GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4Z80325BCHC16,K4Z,GDDR6,dram_gpu,x32,,banco,,1GB,confirmed,approved,https://semiconductor.samsung.com/dram/gddr/gddr6/k4z80325bc-hc16/,campo interface do KnownPart = 'x32'
K4ZAF325BC,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,manual,approved,,campo interface do KnownPart = 'x32'
K4ZAF325BCSC14,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,confirmed,approved,https://semiconductor.samsung.com/dram/gddr/gddr6/k4zaf325bc-sc14/,campo interface do KnownPart = 'x32'
K4ZAF325BCSC16,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,confirmed,approved,https://semiconductor.samsung.com/dram/gddr/gddr6/k4zaf325bc-sc16/,campo interface do KnownPart = 'x32'
K4ZAF325BM,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4ZAF325BMHC14,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4ZAF325BMHC16,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4ZAF325BMHC18,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K4ZAF325BMSC14,K4Z,GDDR6,dram_gpu,x32,,banco,,2GB,confirmed,approved,,campo interface do KnownPart = 'x32'
K524G2GACB,K52,MCP,catalog,,,fora do alvo,,NAND 512MB + mDDR1 256MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
K524G2GACH,K52,MCP,catalog,,,fora do alvo,,NAND 512MB + mDDR1 256MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
K524G2GACI,K52,MCP,catalog,,,fora do alvo,,NAND 512MB + mDDR1 256MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
K524G2GACJ,K52,MCP,catalog,,,fora do alvo,,NAND 512MB + mDDR1 256MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
K5D5657ACB,K5D,OneNAND,catalog,,,fora do alvo,,256Mb,confirmed,approved,,classe 'catalog' — largura nao se aplica
K5W1G12ACM,K5W,NOR Flash,catalog,,,fora do alvo,,128MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
K7R161884B,K7R,SRAM,catalog,,,fora do alvo,,18Mb,confirmed,approved,,classe 'catalog' — largura nao se aplica
K7R163684B,K7R,SRAM,catalog,,,fora do alvo,,18Mb,confirmed,approved,,classe 'catalog' — largura nao se aplica
K7R320982C,K7R,SRAM,catalog,,,fora do alvo,,36Mb,confirmed,approved,,classe 'catalog' — largura nao se aplica
K7R321882C,K7R,SRAM,catalog,,,fora do alvo,,36Mb,confirmed,approved,,classe 'catalog' — largura nao se aplica
K7R641884M,K7R,SRAM,catalog,,,fora do alvo,,72Mb,confirmed,approved,,classe 'catalog' — largura nao se aplica
K7R643684M,K7R,SRAM,catalog,,,fora do alvo,,72Mb,confirmed,approved,,classe 'catalog' — largura nao se aplica
KB100D00WA,KB1,LPDDR1,dram_mobile,,,NAO IDENTIFICADO,,512MB,estimated,approved,,familia KB1 sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
KB100D00WB,KB1,LPDDR1,dram_mobile,,,NAO IDENTIFICADO,,512MB,estimated,approved,,familia KB1 sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
KB100D00WM,KB1,LPDDR1,dram_mobile,,,NAO IDENTIFICADO,,512MB,distributor,approved,,familia KB1 sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
KB100D00YA,KB1,LPDDR1,dram_mobile,,,NAO IDENTIFICADO,,512MB,estimated,approved,,familia KB1 sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
KB100D00YB,KB1,LPDDR1,dram_mobile,,,NAO IDENTIFICADO,,512MB,estimated,approved,,familia KB1 sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
KB100D00YM,KB1,LPDDR1,dram_mobile,,,NAO IDENTIFICADO,,512MB,distributor,approved,,familia KB1 sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
KB100D00ZM,KB1,LPDDR1,dram_mobile,,,NAO IDENTIFICADO,,512MB,estimated,approved,,familia KB1 sem corroboracao suficiente (precisa de 5 concordancias e 2 larguras)
KF98G16Q4X,KF9,NAND Flash,nand_raw,x16,,banco,,1GB,confirmed,approved,https://octopart.com/kf98g16q4x-beb0-samsung-52061167,campo interface do KnownPart = 'x16'
KFG1216Q2M-DEB,KFG,OneNAND,catalog,,,fora do alvo,,64MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFG1216U2M-DIB,KFG,OneNAND,catalog,,,fora do alvo,,64MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFG1G16U2C,KFG,OneNAND,catalog,,,fora do alvo,,128MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFG1G16U2C-AIB6,KFG,OneNAND,catalog,,,fora do alvo,,128MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFG1G16U2D-HIB6,KFG,OneNAND,catalog,,,fora do alvo,,128MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFG1G16U2M-DEB,KFG,OneNAND,catalog,,,fora do alvo,,128MB,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFM4G16Q4B,KFM,OneNAND,catalog,,,fora do alvo,,,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFM4G16Q4B-BEB1,KFM,OneNAND,catalog,,,fora do alvo,,,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFW4G16Q2M,KFW,OneNAND,catalog,,,fora do alvo,,,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFW4G16Q2M-DEB5,KFW,OneNAND,catalog,,,fora do alvo,,,confirmed,approved,,classe 'catalog' — largura nao se aplica
KFW4G16Q2M-DEB6,KFW,OneNAND,catalog,,,fora do alvo,,,confirmed,approved,,classe 'catalog' — largura nao se aplica
KLM2G1DEDD,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM2G1DEDDA101,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM2G1DEFD,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM2G1DEFDA301,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM2G1DEHE,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM2G1DEHEB101,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM2G1HE3F,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLM2G1HE3FB001,KLM,eMMC,managed_nand,,,fora do alvo,,2GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1FE3B,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1FEAC,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1FEAC-B031,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1FEPD,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1FEPDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1FETE,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1FETE-B041,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1YE4C,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1YE4C-B001000,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1YEMD,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G1YEMD-C031,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEDD,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEDDA101,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEFD,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEFDA301,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEHE,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEHEB101,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEJE,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM4G2DEJEA001,KLM,eMMC,managed_nand,,,fora do alvo,,4GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GEAC,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GEAC-B031,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GEME,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GEND,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GENDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GESD,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GETF,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GETP,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1GEUF,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1WE4A,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1WE4A-A001,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1WEB,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1WEMB,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1WEPD,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G1WEPDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G2FE3B,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G2FEJA,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G2YE4C,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLM8G2YE4C-C001,KLM,eMMC,managed_nand,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMA1JEMB,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMA1JETD,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG1JENB,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG1JETD,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG1JFTD,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GE2A,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GE4A,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GE4AA001,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GEAC,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GEAC-B031,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GEND,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GENDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GESD-B03P,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GESD-B03Q,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GESD-B04P,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2GESD-B04Q,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2WE4A-A001,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2WEMB,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2WEMB-B031,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2WEPD,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG2WEPDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FE3BA001,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FE4B,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,distributor,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FEAB,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,distributor,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FEABB002,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,distributor,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FEACB002,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,distributor,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FEJAA001,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,distributor,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FEJAA002,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,distributor,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG4FEJAB001,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,distributor,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG8DEFD,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMAG8DEFDA301,KLM,eMMC,managed_nand,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMB2JENB,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG2JENB,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG2JETD,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4GEAC,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4GEAC-B031,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4GEND,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4GENDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4WE4A-A001,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4WEBD,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4WEBDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4WEMC,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMBG4WEMC-B031,KLM,eMMC,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG1RCTE,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG2KCTA,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG2KETM,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG2KTM,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG2UCTA,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG2UCTB,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG4JENB,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG4JETD,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8GE4A-A001,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8GEAC,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8GEAC-B031,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8GEND,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8GENDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8WEBD,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8WEBDB03100,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8WEMC,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMCG8WEMC-B031,KLM,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMDG2RCTE,KLM,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMDG4UCTA,KLM,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMDG4UCTB,KLM,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMDG4UERM,KLM,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMDG8JENB,KLM,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMDGAGEAC,KLM,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMDGAGEAC-B001,KLM,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMEG4RCTE,KLM,eMMC,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLMEG8UERM,KLM,eMMC,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUBG4G1BD,KLU,UFS,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG8G1BD,KLU,UFS,managed_nand,,,fora do alvo,,64GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG8G1BDB0B1,KLU,UFS,managed_nand,,,fora do alvo,,64GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG8G1BDE0B1,KLU,UFS,managed_nand,,,fora do alvo,,64GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG4U1EA,KLU,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUBG461BD,KLUBG,UFS,managed_nand,,,fora do alvo,,32GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLUBG4G1BE,KLUBG,UFS,managed_nand,,,fora do alvo,,32GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLUBG4G1CE,KLUBG,UFS,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUBG4G1ZF,KLUBG,UFS,managed_nand,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG1R1VF,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG2K1EA,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
